2026-02-07 08:49:48.384 [redisson-3-8][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679614894657536, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 13:19:43.768 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-19, groupId=_SITE_SECURITY_BALANCE_GROUP] Request joining group due to: group is already rebalancing
2026-02-07 13:19:43.769 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-19, groupId=_SITE_SECURITY_BALANCE_GROUP] Revoke previously assigned partitions feng_SITE_SECURITY_BALANCE_TOPIC-0, feng_SITE_SECURITY_BALANCE_TOPIC-1, feng_SITE_SECURITY_BALANCE_TOPIC-2, feng_SITE_SECURITY_BALANCE_TOPIC-3, feng_SITE_SECURITY_BALANCE_TOPIC-4, feng_SITE_SECURITY_BALANCE_TOPIC-5, feng_SITE_SECURITY_BALANCE_TOPIC-6, feng_SITE_SECURITY_BALANCE_TOPIC-7, feng_SITE_SECURITY_BALANCE_TOPIC-8, feng_SITE_SECURITY_BALANCE_TOPIC-9, feng_SITE_SECURITY_BALANCE_TOPIC-10, feng_SITE_SECURITY_BALANCE_TOPIC-11, feng_SITE_SECURITY_BALANCE_TOPIC-12, feng_SITE_SECURITY_BALANCE_TOPIC-13, feng_SITE_SECURITY_BALANCE_TOPIC-14, feng_SITE_SECURITY_BALANCE_TOPIC-15, feng_SITE_SECURITY_BALANCE_TOPIC-16, feng_SITE_SECURITY_BALANCE_TOPIC-17, feng_SITE_SECURITY_BALANCE_TOPIC-18, feng_SITE_SECURITY_BALANCE_TOPIC-19, feng_SITE_SECURITY_BALANCE_TOPIC-20, feng_SITE_SECURITY_BALANCE_TOPIC-21, feng_SITE_SECURITY_BALANCE_TOPIC-22, feng_SITE_SECURITY_BALANCE_TOPIC-23, feng_SITE_SECURITY_BALANCE_TOPIC-24, feng_SITE_SECURITY_BALANCE_TOPIC-25, feng_SITE_SECURITY_BALANCE_TOPIC-26, feng_SITE_SECURITY_BALANCE_TOPIC-27, feng_SITE_SECURITY_BALANCE_TOPIC-28, feng_SITE_SECURITY_BALANCE_TOPIC-29, feng_SITE_SECURITY_BALANCE_TOPIC-30, feng_SITE_SECURITY_BALANCE_TOPIC-31
2026-02-07 13:19:43.770 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - _SITE_SECURITY_BALANCE_GROUP: partitions revoked: [feng_SITE_SECURITY_BALANCE_TOPIC-0, feng_SITE_SECURITY_BALANCE_TOPIC-1, feng_SITE_SECURITY_BALANCE_TOPIC-2, feng_SITE_SECURITY_BALANCE_TOPIC-3, feng_SITE_SECURITY_BALANCE_TOPIC-4, feng_SITE_SECURITY_BALANCE_TOPIC-5, feng_SITE_SECURITY_BALANCE_TOPIC-6, feng_SITE_SECURITY_BALANCE_TOPIC-7, feng_SITE_SECURITY_BALANCE_TOPIC-8, feng_SITE_SECURITY_BALANCE_TOPIC-9, feng_SITE_SECURITY_BALANCE_TOPIC-10, feng_SITE_SECURITY_BALANCE_TOPIC-11, feng_SITE_SECURITY_BALANCE_TOPIC-12, feng_SITE_SECURITY_BALANCE_TOPIC-13, feng_SITE_SECURITY_BALANCE_TOPIC-14, feng_SITE_SECURITY_BALANCE_TOPIC-15, feng_SITE_SECURITY_BALANCE_TOPIC-16, feng_SITE_SECURITY_BALANCE_TOPIC-17, feng_SITE_SECURITY_BALANCE_TOPIC-18, feng_SITE_SECURITY_BALANCE_TOPIC-19, feng_SITE_SECURITY_BALANCE_TOPIC-20, feng_SITE_SECURITY_BALANCE_TOPIC-21, feng_SITE_SECURITY_BALANCE_TOPIC-22, feng_SITE_SECURITY_BALANCE_TOPIC-23, feng_SITE_SECURITY_BALANCE_TOPIC-24, feng_SITE_SECURITY_BALANCE_TOPIC-25, feng_SITE_SECURITY_BALANCE_TOPIC-26, feng_SITE_SECURITY_BALANCE_TOPIC-27, feng_SITE_SECURITY_BALANCE_TOPIC-28, feng_SITE_SECURITY_BALANCE_TOPIC-29, feng_SITE_SECURITY_BALANCE_TOPIC-30, feng_SITE_SECURITY_BALANCE_TOPIC-31]
2026-02-07 13:19:43.770 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-19, groupId=_SITE_SECURITY_BALANCE_GROUP] (Re-)joining group
2026-02-07 13:19:43.772 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-19, groupId=_SITE_SECURITY_BALANCE_GROUP] Successfully joined group with generation Generation{generationId=42, memberId='consumer-_SITE_SECURITY_BALANCE_GROUP-19-c8d77cd4-5b36-4544-b8d9-29106c14ecba', protocol='range'}
2026-02-07 13:19:43.787 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Request joining group due to: group is already rebalancing
2026-02-07 13:19:43.787 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Revoke previously assigned partitions feng_CHAIN_TRADE_NOTIFY_TOPIC-0, feng_CHAIN_TRADE_NOTIFY_TOPIC-1, feng_CHAIN_TRADE_NOTIFY_TOPIC-2, feng_CHAIN_TRADE_NOTIFY_TOPIC-3, feng_CHAIN_TRADE_NOTIFY_TOPIC-4, feng_CHAIN_TRADE_NOTIFY_TOPIC-5, feng_CHAIN_TRADE_NOTIFY_TOPIC-6, feng_CHAIN_TRADE_NOTIFY_TOPIC-7, feng_CHAIN_TRADE_NOTIFY_TOPIC-8, feng_CHAIN_TRADE_NOTIFY_TOPIC-9, feng_CHAIN_TRADE_NOTIFY_TOPIC-10, feng_CHAIN_TRADE_NOTIFY_TOPIC-11, feng_CHAIN_TRADE_NOTIFY_TOPIC-12, feng_CHAIN_TRADE_NOTIFY_TOPIC-13, feng_CHAIN_TRADE_NOTIFY_TOPIC-14, feng_CHAIN_TRADE_NOTIFY_TOPIC-15, feng_CHAIN_TRADE_NOTIFY_TOPIC-16, feng_CHAIN_TRADE_NOTIFY_TOPIC-17, feng_CHAIN_TRADE_NOTIFY_TOPIC-18, feng_CHAIN_TRADE_NOTIFY_TOPIC-19, feng_CHAIN_TRADE_NOTIFY_TOPIC-20, feng_CHAIN_TRADE_NOTIFY_TOPIC-21, feng_CHAIN_TRADE_NOTIFY_TOPIC-22, feng_CHAIN_TRADE_NOTIFY_TOPIC-23, feng_CHAIN_TRADE_NOTIFY_TOPIC-24, feng_CHAIN_TRADE_NOTIFY_TOPIC-25, feng_CHAIN_TRADE_NOTIFY_TOPIC-26, feng_CHAIN_TRADE_NOTIFY_TOPIC-27, feng_CHAIN_TRADE_NOTIFY_TOPIC-28, feng_CHAIN_TRADE_NOTIFY_TOPIC-29, feng_CHAIN_TRADE_NOTIFY_TOPIC-30, feng_CHAIN_TRADE_NOTIFY_TOPIC-31
2026-02-07 13:19:43.787 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - _CHAIN_TRADE_NOTIFY_GROUP: partitions revoked: [feng_CHAIN_TRADE_NOTIFY_TOPIC-0, feng_CHAIN_TRADE_NOTIFY_TOPIC-1, feng_CHAIN_TRADE_NOTIFY_TOPIC-2, feng_CHAIN_TRADE_NOTIFY_TOPIC-3, feng_CHAIN_TRADE_NOTIFY_TOPIC-4, feng_CHAIN_TRADE_NOTIFY_TOPIC-5, feng_CHAIN_TRADE_NOTIFY_TOPIC-6, feng_CHAIN_TRADE_NOTIFY_TOPIC-7, feng_CHAIN_TRADE_NOTIFY_TOPIC-8, feng_CHAIN_TRADE_NOTIFY_TOPIC-9, feng_CHAIN_TRADE_NOTIFY_TOPIC-10, feng_CHAIN_TRADE_NOTIFY_TOPIC-11, feng_CHAIN_TRADE_NOTIFY_TOPIC-12, feng_CHAIN_TRADE_NOTIFY_TOPIC-13, feng_CHAIN_TRADE_NOTIFY_TOPIC-14, feng_CHAIN_TRADE_NOTIFY_TOPIC-15, feng_CHAIN_TRADE_NOTIFY_TOPIC-16, feng_CHAIN_TRADE_NOTIFY_TOPIC-17, feng_CHAIN_TRADE_NOTIFY_TOPIC-18, feng_CHAIN_TRADE_NOTIFY_TOPIC-19, feng_CHAIN_TRADE_NOTIFY_TOPIC-20, feng_CHAIN_TRADE_NOTIFY_TOPIC-21, feng_CHAIN_TRADE_NOTIFY_TOPIC-22, feng_CHAIN_TRADE_NOTIFY_TOPIC-23, feng_CHAIN_TRADE_NOTIFY_TOPIC-24, feng_CHAIN_TRADE_NOTIFY_TOPIC-25, feng_CHAIN_TRADE_NOTIFY_TOPIC-26, feng_CHAIN_TRADE_NOTIFY_TOPIC-27, feng_CHAIN_TRADE_NOTIFY_TOPIC-28, feng_CHAIN_TRADE_NOTIFY_TOPIC-29, feng_CHAIN_TRADE_NOTIFY_TOPIC-30, feng_CHAIN_TRADE_NOTIFY_TOPIC-31]
2026-02-07 13:19:43.787 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] (Re-)joining group
2026-02-07 13:19:43.792 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Successfully joined group with generation Generation{generationId=42, memberId='consumer-_CHAIN_TRADE_NOTIFY_GROUP-24-f6e92bb7-2ac9-46b3-a363-fa8e942ae52e', protocol='range'}
2026-02-07 13:19:43.811 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Successfully synced group in generation Generation{generationId=42, memberId='consumer-_CHAIN_TRADE_NOTIFY_GROUP-24-f6e92bb7-2ac9-46b3-a363-fa8e942ae52e', protocol='range'}
2026-02-07 13:19:43.811 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Notifying assignor about the new Assignment(partitions=[feng_CHAIN_TRADE_NOTIFY_TOPIC-0, feng_CHAIN_TRADE_NOTIFY_TOPIC-1, feng_CHAIN_TRADE_NOTIFY_TOPIC-2, feng_CHAIN_TRADE_NOTIFY_TOPIC-3, feng_CHAIN_TRADE_NOTIFY_TOPIC-4, feng_CHAIN_TRADE_NOTIFY_TOPIC-5, feng_CHAIN_TRADE_NOTIFY_TOPIC-6, feng_CHAIN_TRADE_NOTIFY_TOPIC-7, feng_CHAIN_TRADE_NOTIFY_TOPIC-8, feng_CHAIN_TRADE_NOTIFY_TOPIC-9, feng_CHAIN_TRADE_NOTIFY_TOPIC-10, feng_CHAIN_TRADE_NOTIFY_TOPIC-11, feng_CHAIN_TRADE_NOTIFY_TOPIC-12, feng_CHAIN_TRADE_NOTIFY_TOPIC-13, feng_CHAIN_TRADE_NOTIFY_TOPIC-14, feng_CHAIN_TRADE_NOTIFY_TOPIC-15, feng_CHAIN_TRADE_NOTIFY_TOPIC-16, feng_CHAIN_TRADE_NOTIFY_TOPIC-17, feng_CHAIN_TRADE_NOTIFY_TOPIC-18, feng_CHAIN_TRADE_NOTIFY_TOPIC-19, feng_CHAIN_TRADE_NOTIFY_TOPIC-20, feng_CHAIN_TRADE_NOTIFY_TOPIC-21, feng_CHAIN_TRADE_NOTIFY_TOPIC-22, feng_CHAIN_TRADE_NOTIFY_TOPIC-23, feng_CHAIN_TRADE_NOTIFY_TOPIC-24, feng_CHAIN_TRADE_NOTIFY_TOPIC-25, feng_CHAIN_TRADE_NOTIFY_TOPIC-26, feng_CHAIN_TRADE_NOTIFY_TOPIC-27, feng_CHAIN_TRADE_NOTIFY_TOPIC-28, feng_CHAIN_TRADE_NOTIFY_TOPIC-29, feng_CHAIN_TRADE_NOTIFY_TOPIC-30, feng_CHAIN_TRADE_NOTIFY_TOPIC-31])
2026-02-07 13:19:43.811 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Adding newly assigned partitions: feng_CHAIN_TRADE_NOTIFY_TOPIC-0, feng_CHAIN_TRADE_NOTIFY_TOPIC-1, feng_CHAIN_TRADE_NOTIFY_TOPIC-2, feng_CHAIN_TRADE_NOTIFY_TOPIC-3, feng_CHAIN_TRADE_NOTIFY_TOPIC-4, feng_CHAIN_TRADE_NOTIFY_TOPIC-5, feng_CHAIN_TRADE_NOTIFY_TOPIC-6, feng_CHAIN_TRADE_NOTIFY_TOPIC-7, feng_CHAIN_TRADE_NOTIFY_TOPIC-8, feng_CHAIN_TRADE_NOTIFY_TOPIC-9, feng_CHAIN_TRADE_NOTIFY_TOPIC-10, feng_CHAIN_TRADE_NOTIFY_TOPIC-11, feng_CHAIN_TRADE_NOTIFY_TOPIC-12, feng_CHAIN_TRADE_NOTIFY_TOPIC-13, feng_CHAIN_TRADE_NOTIFY_TOPIC-14, feng_CHAIN_TRADE_NOTIFY_TOPIC-15, feng_CHAIN_TRADE_NOTIFY_TOPIC-16, feng_CHAIN_TRADE_NOTIFY_TOPIC-17, feng_CHAIN_TRADE_NOTIFY_TOPIC-18, feng_CHAIN_TRADE_NOTIFY_TOPIC-19, feng_CHAIN_TRADE_NOTIFY_TOPIC-20, feng_CHAIN_TRADE_NOTIFY_TOPIC-21, feng_CHAIN_TRADE_NOTIFY_TOPIC-22, feng_CHAIN_TRADE_NOTIFY_TOPIC-23, feng_CHAIN_TRADE_NOTIFY_TOPIC-24, feng_CHAIN_TRADE_NOTIFY_TOPIC-25, feng_CHAIN_TRADE_NOTIFY_TOPIC-26, feng_CHAIN_TRADE_NOTIFY_TOPIC-27, feng_CHAIN_TRADE_NOTIFY_TOPIC-28, feng_CHAIN_TRADE_NOTIFY_TOPIC-29, feng_CHAIN_TRADE_NOTIFY_TOPIC-30, feng_CHAIN_TRADE_NOTIFY_TOPIC-31
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-21 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-19 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-25 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-23 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-13 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-11 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-17 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-15 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-5 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-3 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-9 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-7 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-30 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-28 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-1 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-22 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-20 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-26 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-24 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-14 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:19:43.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-24, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Setting offset for partition feng_CHAIN_TRADE_NOTIFY_TOPIC-12 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
